             * d:\shounak\mix_signal_hacakthon\esim\final\final.cir
             Transient Analysis  Sat Oct 08 08:37:23  2022
--------------------------------------------------------------------------------
Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
71	4.613005e+00	-4.99425e-14	-1.98076e-11	-1.99281e-11	
72	4.649546e+00	2.739713e-13	-5.43691e-12	-5.09845e-12	
73	4.722627e+00	-1.45266e-13	-1.93176e-11	-1.95324e-11	
74	4.822627e+00	7.922338e-14	-5.21188e-12	-5.06828e-12	
75	4.922627e+00	-3.09843e-13	-1.90702e-11	-1.94454e-11	
76	5.022627e+00	2.008778e-13	-6.24528e-12	-5.94161e-12	
77	5.122627e+00	-3.28237e-13	-3.99568e-12	-4.37354e-12	
78	5.222627e+00	1.544380e-13	-9.98172e-12	-9.78384e-12	
79	5.322627e+00	-9.47191e-14	-4.35679e-12	-4.48967e-12	
80	5.422627e+00	3.021957e-13	-1.00455e-11	-9.71026e-12	
81	5.522627e+00	-2.21491e-13	-3.40067e-12	-3.70587e-12	
82	5.535127e+00	2.087918e-14	-5.60536e-12	-5.62634e-12	
83	5.560127e+00	1.404219e-13	-5.54989e-12	-5.38565e-12	
84	5.566377e+00	1.164447e-13	-6.25936e-12	-6.14703e-12	
85	5.578877e+00	3.196207e-14	-5.19289e-11	-5.19582e-11	
86	5.603877e+00	2.936536e-13	9.012681e-13	1.261464e-12	
87	5.645801e+00	-6.31552e-14	-2.23940e-11	-2.25289e-11	
88	5.729648e+00	1.753283e-13	-3.49283e-12	-3.25435e-12	
89	5.829648e+00	-2.47307e-13	-2.05156e-11	-2.08281e-11	
90	5.929648e+00	1.300453e-14	-4.22335e-12	-4.14629e-12	
91	6.029648e+00	-1.04791e-13	-2.10426e-11	-2.11661e-11	
92	6.129648e+00	-4.55999e-14	-5.11096e-12	-5.09577e-12	
93	6.229648e+00	-9.93526e-14	-6.16350e-12	-6.32056e-12	
94	6.329648e+00	1.566929e-13	-7.49597e-12	-7.28566e-12	
95	6.429648e+00	6.132017e-14	-6.79562e-12	-6.78456e-12	
96	6.529648e+00	-2.57274e-15	-1.49257e-11	-1.49528e-11	
97	6.629648e+00	2.324815e-13	-1.33523e-11	-1.30995e-11	
98	6.729648e+00	-1.01913e-13	-1.07128e-11	-1.08423e-11	
99	6.829648e+00	2.213213e-14	-1.50194e-11	-1.49747e-11	
100	6.929648e+00	-2.48960e-13	-8.73711e-12	-9.00686e-12	
101	7.029648e+00	1.562602e-13	-1.73361e-11	-1.71142e-11	
102	7.129648e+00	-3.04277e-13	-4.04666e-12	-4.37282e-12	
103	7.229648e+00	1.528513e-13	-8.23175e-12	-8.05750e-12	
104	7.329648e+00	-8.89005e-14	-6.03145e-12	-6.14253e-12	
105	7.429648e+00	3.033193e-13	-8.43981e-12	-8.11373e-12	
106	7.529648e+00	-2.39518e-13	-4.46970e-12	-4.79804e-12	
107	7.542148e+00	7.091231e-14	-5.31365e-12	-5.24857e-12	
108	7.567148e+00	8.763455e-14	-3.47941e-11	-3.47357e-11	
109	7.617148e+00	1.886300e-13	-2.20895e-12	-1.99330e-12	
110	7.717148e+00	-3.73972e-14	-2.21731e-11	-2.22455e-11	
111	7.817148e+00	-1.84396e-14	-4.65832e-12	-4.64724e-12	
112	7.917148e+00	-1.95308e-13	-1.89648e-11	-1.91857e-11	

Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
113	8.017148e+00	7.734623e-14	-7.18768e-12	-7.05371e-12	
114	8.117148e+00	-1.95688e-13	-5.86852e-12	-6.06161e-12	
115	8.217148e+00	1.743667e-14	-8.84597e-12	-8.83399e-12	
116	8.317148e+00	2.424964e-14	-6.31910e-12	-6.28747e-12	
117	8.417148e+00	1.870536e-13	-8.63616e-12	-8.45832e-12	
118	8.517148e+00	-1.16677e-13	-3.61410e-12	-3.78453e-12	
119	8.529648e+00	5.467878e-14	-5.10181e-12	-5.05933e-12	
120	8.532773e+00	6.477736e-14	-5.20580e-12	-5.14840e-12	
121	8.539023e+00	7.409781e-14	-6.06481e-12	-5.99667e-12	
122	8.540586e+00	7.323909e-14	-6.67871e-12	-6.61204e-12	
123	8.543711e+00	7.287164e-14	-9.13621e-12	-9.07359e-12	
124	8.549961e+00	-5.66802e-14	-7.81591e-11	-7.83369e-11	
125	8.562461e+00	3.189152e-13	5.302853e-12	5.756841e-12	
126	8.577792e+00	-4.48251e-14	-2.47751e-11	-2.49475e-11	
127	8.608456e+00	2.891760e-13	3.942764e-13	8.007708e-13	
128	8.667702e+00	-7.19875e-14	-2.53948e-11	-2.55883e-11	
129	8.767702e+00	1.253728e-13	8.070960e-13	1.047630e-12	
130	8.867702e+00	-2.73809e-13	-2.51871e-11	-2.55773e-11	
131	8.967702e+00	5.994956e-14	8.919516e-13	1.068173e-12	
132	9.067702e+00	-1.10998e-13	-2.71365e-11	-2.72828e-11	
133	9.167702e+00	-1.01417e-13	-4.32715e-13	-4.93293e-13	
134	9.267702e+00	3.589706e-14	-1.40831e-12	-1.41157e-12	
135	9.367702e+00	9.861521e-14	-9.81157e-12	-9.67771e-12	
136	9.467702e+00	6.744396e-14	-2.05876e-12	-2.05178e-12	
137	9.480202e+00	1.584322e-15	-4.92785e-12	-4.99056e-12	
138	9.505202e+00	3.134563e-14	-5.51656e-12	-5.50587e-12	
139	9.511452e+00	5.300361e-14	-5.30543e-12	-5.26094e-12	
140	9.523952e+00	6.507175e-14	-6.49874e-12	-6.43706e-12	
141	9.527077e+00	6.100107e-14	-8.76890e-12	-8.71543e-12	
142	9.533327e+00	-4.31272e-14	-7.87397e-11	-7.89071e-11	
143	9.545827e+00	2.434763e-13	5.697111e-12	6.079593e-12	
144	9.561118e+00	-3.53938e-14	-2.50562e-11	-2.52233e-11	
145	9.591701e+00	2.705387e-13	7.002460e-13	1.092146e-12	
146	9.650578e+00	-3.16968e-14	-2.57264e-11	-2.58837e-11	
147	9.750578e+00	1.210983e-13	1.107578e-12	1.347574e-12	
148	9.850578e+00	-2.35598e-13	-2.55133e-11	-2.58692e-11	
149	9.950578e+00	7.785420e-15	1.233219e-12	1.361489e-12	
150	1.005058e+01	-6.67563e-14	-2.73472e-11	-2.74614e-11	
151	1.015058e+01	-1.27847e-13	-2.24881e-13	-2.91819e-13	
152	1.025058e+01	2.640490e-14	-1.44349e-12	-1.47560e-12	
153	1.035058e+01	7.278380e-14	-9.94218e-12	-9.81551e-12	
154	1.045058e+01	1.276707e-13	-3.22923e-12	-3.15751e-12	
155	1.046308e+01	4.022189e-15	-5.66063e-12	-5.73223e-12	
156	1.048808e+01	8.894533e-15	-6.88246e-12	-6.91248e-12	
157	1.053808e+01	9.003065e-14	-5.32913e-12	-5.22822e-12	
158	1.063808e+01	1.410607e-13	-1.85461e-11	-1.84268e-11	
159	1.073808e+01	-2.84531e-14	-8.30460e-12	-8.31960e-12	
160	1.083808e+01	-5.86248e-14	-1.54988e-11	-1.55717e-11	
161	1.093808e+01	-1.77393e-13	-9.69837e-12	-9.86317e-12	
162	1.103808e+01	1.012797e-13	-1.55996e-11	-1.54531e-11	
163	1.113808e+01	-2.64424e-13	-4.34017e-12	-4.61610e-12	
164	1.123808e+01	1.237310e-13	-9.05971e-12	-8.92848e-12	
165	1.133808e+01	-3.64205e-14	-6.42313e-12	-6.46515e-12	
166	1.143808e+01	2.429103e-13	-8.72214e-12	-8.47541e-12	
167	1.153808e+01	-1.73833e-13	-5.57809e-12	-5.81729e-12	
168	1.155058e+01	7.434828e-14	-5.84282e-12	-5.77876e-12	
169	1.157558e+01	1.459003e-13	-6.04379e-12	-5.90065e-12	
170	1.162558e+01	1.002438e-13	-2.41339e-11	-2.40480e-11	

Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
171	1.172558e+01	4.247662e-14	-5.22099e-12	-5.17175e-12	
172	1.182558e+01	-1.06109e-13	-1.86576e-11	-1.87725e-11	
173	1.192558e+01	-1.29936e-13	-7.38026e-12	-7.50429e-12	
174	1.202558e+01	3.290706e-14	-1.74246e-11	-1.73537e-11	
175	1.212558e+01	-1.69208e-13	-4.00630e-12	-4.16504e-12	
176	1.222558e+01	5.910893e-15	-8.59484e-12	-8.60247e-12	
177	1.232558e+01	5.258007e-14	-6.41410e-12	-6.34689e-12	
178	1.242558e+01	1.612802e-13	-8.39826e-12	-8.25218e-12	
179	1.252558e+01	-9.58375e-14	-5.36456e-12	-5.50876e-12	
180	1.262558e+01	3.125191e-13	-2.14252e-11	-2.10778e-11	
181	1.272558e+01	-1.69636e-13	-5.62758e-12	-5.83890e-12	
182	1.282558e+01	1.058883e-13	-1.82073e-11	-1.80619e-11	
183	1.292558e+01	-3.40577e-13	-7.03856e-12	-7.42076e-12	
184	1.302558e+01	2.411829e-13	-1.78507e-11	-1.75251e-11	
185	1.312558e+01	-3.76822e-13	-3.13007e-12	-3.54274e-12	
186	1.322558e+01	2.126406e-13	-9.45664e-12	-9.21156e-12	
187	1.332558e+01	-1.53390e-13	-5.43171e-12	-5.61608e-12	
188	1.342558e+01	3.665708e-13	-9.32649e-12	-8.93011e-12	
189	1.352558e+01	-2.99725e-13	-4.55498e-12	-4.94652e-12	
